id	text	hate_type	hate_severity	to_whom
132300	সময় চ্যানেলের দৃষ্টি আকর্ষণ করছি বঙ্গবন্ধু বানানটি সংশোধন করুন	None	Little to None	None
848664	মানবতার মা শেখ হাসিনা আপনার কথা একদম ঠিক আপনি আমাদের প্রিয় নেত্রী	None	Little to None	None
791789	মার্কিন যুক্তরাষ্ট্র নয় মার্কিন যুদ্ধরাষ্ট্র বলা উচিৎ	Political Hate	Mild	None
744675	কই যুবদলআর কই নেশনাল টিম	Abusive	Little to None	Organization
198961	দালাল টিভি তোমাদের বিচার হবে মানবতা বিরোধী দালাল আইনে বিচার হবস	Political Hate	Severe	Organization
557815	এটার পাশাপাশি ফেসবুকে খুবি বাজে ভিডিও আসে এই গুলোর বিরুদ্ধে শক্ত ব্যাবস্তা গোহন করার জন্য সবিনয় অনুরোধ করছি	None	Little to None	None
191980	এতো ভয় কেন আপনাদের ভিতরে	None	Little to None	None
526337	প্রথম শটে যা হবার হয়ে গেছে পেগমেন্ট হওয়ার সংবাটি কবে	None	Little to None	None
265197	দুই পা ওয়ালা মানুষ গুলো চার পা ওয়ালা পশুর চাইতে ও নিকৃষ্ট	Abusive	Severe	Community
11511	এরা আবার অন্য কে মানবাধিকার নিয়ে কথা বলে চোরের মার বড়ো গলা	Abusive	Mild	Community
613849	শেকহাছিনার খিশটান ছেলে জয়েরতো ফাসি হওয়া উচিত	Abusive	Severe	Individual
646324	সত্য মিথ্যা আইনি পক্রিয়ায় প্রমাণ হবে	None	Little to None	None
29497	শুরুকরে দিয়েছে স্বামি স্এির সহবাস বাটপার হাসাও মাহম্মুদ	Abusive	Little to None	None
905122	বাংলাদেশ এর অপেনিং কোনদিন ভালো হবেনা	None	Little to None	None
679365	হ সমাবেশের জন্য হরতাল দেয় না এটা পাগলেও বিশ্বাস করবে না	None	Little to None	None
832972	সালারা সবদিক থেকে চেপে ধরেছে কিন্তু কিছু করতে পারছেনা	Profane	Severe	None
657951	বুড়া কাকু কই কি ওনারা কি বাংলা ভাষাই কথা বলে নাদুই দিন পর কবরে জাইবেন এখনো সময় আছে ভালো হইয়া জানজুতা নিয়ে জারা শহিদ মিনারে ওঠেছে তারা অনেক খারাপ কাজ করেছে	None	Little to None	None
